DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	2q24.2	2	162280432	IFIH1	IFIH1	NA	NA	64135	NA	NA	rs72871627-A	rs72871627	0	72871627	intron_variant	0	0.99	2.00E-06	5.698970004	"(conditioned rs2111485, rs35667974)"	1.6393442	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	2q33.2	2	203874196	CTLA4	CTLA4 - LOC101927840	1493	101927840	NA	236	58119	rs3087243-G	rs3087243	0	3087243	intergenic_variant	1	0.55	7.00E-21	20.15490196	NA	1.1904762	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	3p21.31	3	46415921	CCR5	LOC105377068	NA	NA	105377068	NA	NA	rs113010081-T	rs113010081	0	113010081	intergenic_variant	0	0.89	5.00E-08	7.301029996	NA	1.1764705	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	4q27	4	122322441	"IL2, IL21"	KIAA1109	NA	NA	84162	NA	NA	rs75793288-G	rs75793288	0	75793288	intron_variant	0	0.36	6.00E-13	12.22184875	NA	1.15	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	4q32.3	4	165653115	Intergenic	NOL8P1 - LOC646995	402191	646995	NA	101883	10977	rs2611215-A	rs2611215	0	2611215	intergenic_variant	1	0.15	2.00E-11	10.69897	NA	1.18	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	5p13.2	5	35883149	IL7R	IL7R - CAPSL	3575	133690	NA	3546	21146	rs11954020-G	rs11954020	0	11954020	intergenic_variant	1	0.39	4.00E-08	7.397940009	NA	1.11	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	6q15	6	90267049	BACH2	BACH2	NA	NA	60468	NA	NA	rs72928038-A	rs72928038	0	72928038	intron_variant	0	0.17	6.00E-14	13.22184875	NA	1.2	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	6q22.32	6	126431738	Intergenic	CENPW	NA	NA	387103	NA	NA	rs1538171-G	rs1538171	0	1538171	intergenic_variant	0	0.45	7.00E-10	9.15490196	NA	1.12	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	7p12.2	7	50398132	IKZF1	IKZF1	NA	NA	10320	NA	NA	rs62447205-A	rs62447205	0	62447205	intron_variant	0	0.72	3.00E-08	7.522878745	NA	1.1235955	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	7p12.1	7	50961290	Intergenic	RPL39P23 - COBL	100271203	23242	NA	117508	54922	rs10277986-A	rs10277986	0	10277986	intron_variant	1	0.96	1.00E-07	7	NA	1.3157895	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	9p24.2	9	4290823	GLIS3	GLIS3	NA	NA	169792	NA	NA	rs6476839-T	rs6476839	0	6476839	intron_variant	0	0.4	1.00E-09	9	NA	1.12	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	10p15.1	10	6052734	IL2RA	IL2RA	NA	NA	3559	NA	NA	rs61839660-C	rs61839660	0	61839660	intron_variant	0	0.9	3.00E-39	38.52287875	NA	1.6129031	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	10p15.1	10	6066377	IL2RA	IL2RA - RPL32P23	3559	644020	NA	4007	5134	rs10795791-G	rs10795791	0	10795791	regulatory_region_variant	1	0.41	6.00E-11	10.22184875	(conditioned rs61839660)	1.16	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	10p15.1	10	6087680	IL2RA	RPL32P23 - RBM17	644020	84991	NA	15759	1306	rs41295121-C	rs41295121	0	41295121	intergenic_variant	1	0.99	5.00E-08	7.301029996	"(conditioned rs61839660, rs10795791)"	2.0408163	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	10q23.31	10	88275897	Intergenic	"RNLS, LOC101929727"	NA	NA	"55328, 101929727"	NA	NA	rs12416116-C	rs12416116	0	12416116	intron_variant	0	0.72	4.00E-15	14.39794001	NA	1.1764705	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	11p15.5	11	2160994	INS	"INS-IGF2, INS"	NA	NA	"723961, 3630"	NA	NA	rs689-T	rs689	0	689	splice_region_variant	0	0.7	1.00E-100	100	NA	2.3809524	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	11p15.5	11	2177435	INS	TH - ASCL2	7054	430	NA	3354	91063	rs72853903-C	rs72853903	0	72853903	intergenic_variant	1	0.62	6.00E-10	9.22184875	(conditioned on rs689)	1.1764705	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	12p13.31	12	9753255	CD69	CD69	NA	NA	969	NA	NA	rs917911-C	rs917911	0	917911	3_prime_UTR_variant	0	0.36	2.00E-07	6.698970004	NA	1.1	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	12q13.2	12	56041720	IKZF4	LOC105369780	NA	NA	105369780	NA	NA	rs705705-C	rs705705	0	705705	non_coding_transcript_exon_variant	0	0.34	4.00E-32	31.39794001	NA	1.25	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	12q24.12	12	111569952	SH2B3	ATXN2	NA	NA	6311	NA	NA	rs653178-C	rs653178	0	653178	intron_variant	0	0.48	2.00E-44	43.69897	NA	1.3	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	13q32.3	13	99429512	GPR183	CCR12P - LOC107984558	100133168	107984558	NA	20544	380	rs9585056-C	rs9585056	0	9585056	non_coding_transcript_exon_variant	1	0.24	3.00E-08	7.522878745	NA	1.12	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	14q32.2	14	98021670	Intergenic	LINC01550 - LOC107984706	388011	107984706	NA	43546	12474	rs1456988-G	rs1456988	0	1456988	intergenic_variant	1	0.27	3.00E-08	7.522878745	NA	1.12	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	14q32.2	14	100840110	intergenic	MEG3	NA	NA	55384	NA	NA	rs56994090-T	rs56994090	0	56994090	intron_variant	0	0.59	1.00E-11	11	NA	1.1363636	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	15q14	15	38554821	RASGRP1	RASGRP1	NA	NA	10125	NA	NA	rs72727394-T	rs72727394	0	72727394	intron_variant	0	0.19	4.00E-10	9.397940009	NA	1.15	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	15q25.1	15	78942615	CTSH	CTSH	NA	NA	1512	NA	NA	rs34593439-G	rs34593439	0	34593439	intron_variant	0	0.9	9.00E-14	13.04575749	NA	1.2820514	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	16p12.1	16	28494339	IL27	CLN3 - APOBR	1201	55911	NA	2037	310	rs151234-C	rs151234	0	151234	5_prime_UTR_variant	1	0.12	5.00E-11	10.30103	NA	1.19	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	16p13.13	16	11100914	DEXI	CLEC16A	NA	NA	23274	NA	NA	rs12927355-C	rs12927355	0	12927355	intron_variant	0	0.68	3.00E-22	21.52287875	NA	1.2195122	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	16p13.13	16	11257354	DEXI	LOC105371082	NA	NA	105371082	NA	NA	rs193778-G	rs193778	0	193778	intron_variant	0	0.25	4.00E-10	9.397940009	NA	1.14	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	16q23.1	16	75218429	BCAR1	CTRB2 - CTRB1	440387	1504	NA	11255	557	rs8056814-A	rs8056814	0	8056814	intergenic_variant	1	0.07	3.00E-19	18.52287875	NA	1.32	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	17q21.1	17	39896954	"IKZF3, ORMDL3, GSDMB"	ZPBP2 - GSDMB	124626	55876	NA	19058	7641	rs12453507-G	rs12453507	0	12453507	intergenic_variant	1	0.51	1.00E-08	8	NA	1.1111112	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	17q21.2	17	40618898	CCR7	CCR7 - SMARCE1	1236	6605	NA	53414	8822	rs757411-T	rs757411	0	757411	intergenic_variant	1	0.64	1.00E-07	7	NA	1.1111112	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	17q21.31	17	45996523	Intergenic	MAPT	NA	NA	4137	NA	NA	rs1052553-A	rs1052553	0	1052553	synonymous_variant	0	0.76	8.00E-08	7.096910013	NA	1.1235955	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	18p11.21	18	12809341	PTPN2	PTPN2	NA	NA	5771	NA	NA	rs1893217-G	rs1893217	0	1893217	intron_variant	0	0.16	1.00E-15	15	NA	1.21	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	18p11.21	18	12830539	PTPN2	PTPN2	NA	NA	5771	NA	NA	rs12971201-G	rs12971201	0	12971201	intron_variant	0	0.61	2.00E-06	5.698970004	(conditioned on rs1893217)	1.1235955	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	18q22.2	18	69859408	CD226	DOK6 - CD226	220164	10666	NA	10321	820	rs1615504-T	rs1615504	0	1615504	3_prime_UTR_variant	1	0.47	2.00E-11	10.69897	NA	1.13	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	19p13.2	19	10352442	TYK2	TYK2	NA	NA	7297	NA	NA	rs34536443-G	rs34536443	0	34536443	missense_variant	0	0.96	4.00E-15	14.39794001	NA	1.4925373	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	19p13.2	19	10359299	TYK2	TYK2	NA	NA	7297	NA	NA	rs12720356-A	rs12720356	0	12720356	missense_variant	0	0.91	4.00E-07	6.397940009	(conditioned on rs34536443)	1.2195122	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
4/26/2018	25751624	Onengut-Gumuscu S	4/1/2015	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25751624	Fine mapping of type 1 diabetes susceptibility loci and evidence for colocalization of causal variants with lymphoid gene enhancers.	Type 1 diabetes	"6,683 European ancestry cases, 12,173 European ancestry controls, 2,601 European ancestry affected sibling pair families, 69 European ancestry trios"	NA	19q13.32	19	46715865	Intergenic	PRKD2	NA	NA	25865	NA	NA	rs402072-T	rs402072	0	402072	intron_variant	0	0.84	5.00E-08	7.301029996	NA	1.1494253	NA	Illumina [135870]	N	type I diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001359	GCST005536	Targeted genotyping array [ImmunoChip]
